timestamps,TP9,AF7,AF8,TP10,Right AUX
1866.953,-24.902,-147.461,-86.426,61.035,221.191
1866.957,-378.418,-352.539,-94.238,48.828,439.453
1866.961,-82.031,97.656,-61.035,62.5,-3.418
1866.964,304.199,178.223,-41.016,109.863,-135.254
1866.968,134.277,-50.293,-60.059,77.637,-23.926
1866.972,-227.051,-52.246,-65.43,45.41,-158.691
1866.976,-125.977,52.246,-52.734,72.266,-255.371
1866.992,289.062,58.105,-54.688,103.516,-137.695
1866.996,296.387,-19.531,-63.477,102.539,-88.379
1867,-151.367,-88.867,-64.941,102.539,-84.961
1867.004,-250.977,-4.883,-74.219,94.238,-173.828
1867.008,203.613,6.348,-90.332,98.633,-120.117
1867.012,353.027,-144.531,-90.82,92.285,92.773
1867.016,-45.898,-77.637,-86.914,39.062,44.434
1867.02,-281.738,50.781,-94.238,13.672,-155.762
1867.024,28.809,-44.434,-100.586,24.414,-52.246
1867.027,320.312,-99.121,-97.656,26.367,230.957
1867.031,40.527,101.074,-89.844,4.395,-19.531
1867.035,-323.73,13.672,-88.867,35.645,-200.684
1867.037,-104.98,-53.223,-89.355,70.312,-125.488
1867.041,251.465,95.215,-86.426,64.941,-98.145
1867.045,31.25,69.824,-98.145,70.801,-23.438
1867.049,-374.023,-43.457,-111.816,65.918,-38.086
1867.053,-310.059,-176.758,-99.609,73.242,213.867
1867.057,83.496,-79.59,-88.379,111.816,475.586
1867.061,92.285,182.617,-85.449,101.562,164.062
1867.065,-345.215,95.703,-89.355,59.57,-70.312
1867.069,-495.117,-174.316,-96.68,83.008,140.625
1867.072,-116.211,-23.926,-83.008,131.348,268.066
1867.076,86.426,323.242,-66.406,90.82,-114.746
1867.08,-266.113,113.77,-77.148,15.625,-146.973
1867.083,-527.832,-12.695,-83.984,5.371,-54.688
1867.087,-239.746,109.375,-77.148,36.133,-127.93
1867.09,64.941,208.984,-70.312,44.922,-174.316
1867.094,-210.938,58.594,-75.195,41.016,-94.727
1867.098,-602.051,-73.73,-79.102,25.391,-68.359
1867.102,-416.504,5.859,-79.102,48.828,7.324
1867.106,-28.809,103.027,-70.312,88.379,61.523
1867.11,-135.254,3.906,-68.359,68.848,89.355
1867.114,-574.707,-311.035,-80.566,56.152,424.805
1867.118,-592.773,-22.461,-67.383,52.246,187.988
1867.122,-142.578,340.332,-47.852,68.359,-94.238
1867.126,-80.078,161.621,-49.316,78.613,41.504
1867.127,-500.977,57.617,-49.316,66.895,-61.035
1867.131,-682.617,83.008,-45.41,92.285,-172.363
1867.135,-339.844,52.246,-49.805,134.277,-178.711
1867.139,-96.68,-95.703,-53.711,119.629,35.156
1867.143,-433.594,-58.105,-48.34,78.613,52.734
1867.146,-720.215,0.977,-55.664,25.879,-179.688
1867.15,-462.402,33.203,-55.176,-13.184,-81.543
1867.154,-180.176,-31.25,-47.363,17.09,268.555
1867.158,-412.109,-110.352,-50.781,17.09,320.801
1867.162,-799.805,64.453,-45.41,-10.742,-64.453
1867.166,-699.219,58.105,-48.34,11.719,-174.805
1867.17,-274.902,47.363,-50.781,55.176,-14.648
1867.173,-270.02,124.023,-40.039,47.852,-23.926
1867.176,-651.367,86.426,-34.18,12.695,-143.555
1867.18,-685.059,-22.461,-36.133,33.691,-58.594
1867.184,-289.062,22.949,-32.715,61.035,-2.93
1867.188,-165.039,82.031,-35.156,62.012,-126.953
1867.192,-529.297,-75.195,-45.41,46.875,-189.941
1867.196,-689.941,-216.797,-40.527,24.902,-86.914
1867.2,-317.383,-184.082,-34.18,30.762,142.578
1867.204,-46.387,180.176,-37.598,41.504,-10.742
1867.208,-347.656,234.375,-43.457,22.461,-160.156
1867.212,-660.156,-28.32,-37.109,7.812,-24.414
1867.215,-394.043,-18.555,-40.527,39.062,59.57
1867.217,17.578,202.637,-46.387,62.5,42.969
1867.221,-147.461,212.891,-43.945,42.48,-39.062
1867.225,-574.707,-200.684,-53.223,29.297,250.977
1867.229,-472.656,-227.539,-57.129,9.766,324.707
1867.233,-27.344,170.41,-47.363,13.672,-124.512
1867.237,-41.016,117.676,-44.922,35.645,-52.734
1867.24,-440.43,-230.957,-58.105,37.598,241.211
1867.244,-486.328,-261.719,-60.547,6.348,158.203
1867.248,-29.785,210.449,-44.434,9.277,-225.098
1867.252,115.723,202.637,-39.062,49.316,-289.062
1867.256,-274.414,30.273,-34.668,37.109,-184.57
1867.26,-445.801,71.289,-35.156,22.461,-160.645
1867.265,-82.52,144.043,-45.41,18.555,-193.359
1867.269,202.637,78.125,-52.246,22.461,-69.336
1867.273,-88.867,-6.348,-46.387,4.883,101.074
1867.277,-395.02,88.867,-45.898,-24.414,6.348
1867.281,-192.383,135.742,-53.223,-19.043,-104.98
1867.285,191.406,-13.184,-56.152,4.395,29.785
1867.289,82.031,-132.324,-55.176,14.648,182.129
1867.292,-320.312,30.762,-51.27,16.113,-77.637
1867.296,-254.883,160.156,-50.293,24.414,-252.441
1867.3,162.598,40.527,-49.316,36.621,-16.113
1867.304,216.309,-13.672,-48.828,54.688,129.395
1867.308,-196.289,86.426,-56.152,31.25,-97.168
1867.322,-336.914,95.703,-53.223,30.273,-119.141
1867.326,59.57,82.52,-47.363,62.988,-3.418
1867.33,269.531,29.297,-54.199,47.363,-3.906
1867.334,-73.73,-32.715,-55.176,33.203,-0.488
1867.338,-318.848,-30.762,-47.852,24.414,-97.656
1867.342,-39.551,-99.121,-46.387,41.992,132.324
1867.346,258.301,-251.465,-64.453,47.363,710.449
1867.35,29.297,5.859,-55.176,-3.906,351.562
1867.354,-331.543,212.891,-39.062,-41.504,-63.477
1867.357,-168.945,125,-48.828,-4.395,44.434
1867.361,251.953,207.52,-45.898,14.16,-32.227
1867.365,181.641,188.477,-34.668,18.066,-107.91
1867.367,-199.707,-11.719,-51.27,19.043,-102.539
1867.371,-222.656,-26.855,-64.453,12.695,-41.504
1867.375,132.324,155.273,-55.664,43.457,-84.473
1867.379,197.266,183.105,-54.688,34.18,-172.363
1867.383,-210.938,-0.977,-61.523,8.789,-76.172
1867.387,-341.309,-97.656,-54.199,12.207,81.055
1867.391,17.578,54.199,-17.09,40.527,67.871
1867.395,234.375,118.164,-1.953,64.453,45.898
1867.398,-87.402,-52.246,-14.16,69.336,39.551
1867.402,-430.176,-349.609,-21.973,48.34,331.055
1867.406,-173.828,-33.203,-6.348,82.031,134.277
1867.41,231.934,312.5,3.906,79.102,-179.688
1867.412,27.344,80.078,-11.23,31.25,-43.457
1867.416,-348.145,-42.969,-16.113,24.414,-145.02
1867.42,-228.027,-40.527,0.977,8.301,-149.414
1867.424,136.23,27.832,16.602,8.301,-98.633
1867.428,96.68,-106.445,5.859,-6.836,22.949
1867.432,-323.73,-185.547,-3.906,-7.812,206.055
1867.435,-338.379,-23.926,2.93,14.648,44.922
1867.439,105.469,61.523,2.93,38.574,-166.016
1867.443,221.191,-159.18,-5.859,47.852,180.664
1867.447,-178.711,-278.32,-0.977,54.688,363.77
1867.451,-355.469,67.383,24.414,40.527,-111.816
1867.455,-3.906,68.848,32.227,54.688,-185.059
1867.457,257.812,22.949,33.691,80.566,-79.59
1867.461,-30.273,69.336,28.32,44.922,-118.164
1867.465,-330.566,38.086,30.273,43.945,-101.074
1867.469,-96.68,-18.066,32.227,60.059,-22.461
1867.473,305.664,-32.715,26.367,59.57,-53.711
1867.477,151.367,-36.133,38.574,92.773,-116.699
1867.481,-241.699,-78.613,43.457,88.867,-108.398
1867.485,-138.672,-132.324,24.902,63.965,28.32
1867.489,289.062,-95.703,34.668,82.031,309.57
1867.492,329.102,166.504,62.5,72.266,184.57
1867.496,-86.426,64.941,54.688,16.113,-50.293
1867.5,-186.035,-179.688,36.621,11.23,60.547
1867.502,212.402,-9.766,35.156,35.645,57.617
1867.506,378.906,178.711,47.852,31.738,-149.414
1867.51,49.316,-15.137,41.504,32.715,-143.555
1867.514,-196.289,-237.793,20.996,47.363,87.891
1867.518,78.613,-64.941,28.32,50.293,45.41
1867.522,386.719,160.156,50.293,73.242,-79.102
1867.526,121.582,62.5,48.34,40.039,-60.547
1867.53,-247.559,-183.105,41.992,0.488,148.926
1867.534,-32.227,-48.34,58.105,34.18,260.742
1867.538,395.02,339.844,57.617,55.176,-96.68
1867.541,266.113,202.637,39.062,56.641,-159.18
1867.545,-169.434,24.902,38.086,60.059,-133.789
1867.549,-170.898,43.457,42.969,73.73,-114.746
1867.553,236.328,225.098,55.176,69.336,-94.727
1867.557,289.062,140.137,44.434,105.469,-89.844
1867.561,-108.887,-71.289,24.902,118.652,17.09
1867.565,-225.098,15.137,32.227,29.785,-148.438
1867.569,182.129,66.895,31.738,-19.043,-230.957
1867.573,400.391,-12.695,20.02,0.977,19.043
1867.577,24.902,-166.992,28.32,-0.977,247.07
1867.581,-247.559,29.297,43.457,-29.297,11.719
1867.584,43.457,157.227,34.18,-14.648,-249.512
1867.588,373.047,95.703,32.227,7.812,-120.605
1867.592,105.469,109.863,43.457,42.969,35.645
1867.593,-304.199,83.008,37.109,34.18,-68.848
1867.597,-162.109,51.27,24.414,17.578,-196.289
1867.601,247.559,24.902,17.578,57.617,-20.996
1867.605,169.922,30.273,17.09,40.527,141.113
1867.609,-263.672,19.043,16.113,15.625,-28.32
1867.613,-264.16,32.715,26.855,47.363,-119.141
1867.617,143.555,-57.617,17.09,79.102,233.398
1867.621,223.145,-174.316,-8.789,82.031,606.445
1867.625,-173.34,127.93,3.906,35.645,241.699
1867.628,-325.684,202.637,19.531,-1.465,-61.035
1867.632,77.148,129.883,17.578,37.598,25.879
1867.636,319.336,219.238,4.883,31.25,-11.719
1867.639,-14.648,169.922,-1.465,6.836,-78.125
1867.643,-318.848,-7.812,-1.465,4.883,-107.91
1867.647,-75.684,-23.438,3.906,20.996,-135.254
1867.651,296.875,163.086,6.836,37.598,-144.043
1867.654,110.84,96.191,5.371,32.715,-110.352
1867.658,-304.199,-121.582,-0.488,35.645,21.973
1867.662,-187.5,-213.379,-6.348,44.922,334.473
1867.666,232.422,125,0.977,43.945,197.754
1867.67,189.941,309.082,-8.301,28.809,-145.996
1867.674,-216.309,-49.316,-22.461,1.465,-15.137
1867.678,-268.066,-97.168,-21.484,-12.695,39.062
1867.682,130.859,203.125,-8.789,20.996,-142.09
1867.697,265.137,176.27,-7.812,40.527,-202.148
1867.701,-100.098,18.066,-20.996,14.648,-58.594
1867.705,-292.48,-79.59,-40.039,7.324,-3.906
1867.709,45.898,61.523,-37.109,16.113,-62.5
1867.713,326.172,217.773,-23.926,19.043,-160.156
1867.716,25.879,-133.301,-32.227,15.137,107.422
1867.72,-317.383,-252.441,-37.109,12.695,456.055
1867.724,-73.73,106.445,-19.531,24.414,85.938
1867.728,306.641,216.797,-7.324,27.344,-196.289
1867.732,133.789,-25.879,-18.066,17.09,5.859
1867.736,-248.535,-68.848,-5.371,13.672,39.551
1867.74,-162.109,154.297,10.742,30.273,-250
1867.742,248.535,161.621,2.441,52.734,-278.32
1867.746,270.508,121.582,0.977,23.438,-192.383
1867.75,-149.414,140.137,10.254,-19.531,-134.277
1867.754,-258.789,122.559,3.906,2.93,-123.047
1867.758,139.648,81.543,0.977,28.809,-26.367
1867.762,321.777,29.297,5.371,21.973,47.852
1867.766,-53.711,9.277,-3.418,21.484,-14.16
1867.769,-296.875,72.266,-1.953,4.883,-191.895
1867.773,31.25,10.742,1.953,26.367,-184.082
1867.777,333.984,-212.891,0.977,83.984,331.543
1867.781,88.867,25.391,15.137,63.477,161.133
1867.785,-259.277,169.922,19.531,19.531,-299.805
1867.787,-87.891,30.273,14.16,18.555,-228.027
1867.791,302.246,162.109,22.949,39.551,-140.625
1867.795,208.496,157.227,21.484,28.809,-88.867
1867.799,-188.477,22.949,13.184,0.488,-71.289
1867.803,-187.012,-85.938,16.113,15.137,109.863
1867.807,210.938,-13.672,10.742,35.645,221.68
1867.81,287.598,179.199,20.02,38.086,43.457
1867.814,-119.141,169.434,29.297,35.645,-77.637
1867.818,-264.648,-87.402,14.16,32.227,238.281
1867.822,108.887,9.277,11.23,35.645,368.652
1867.826,345.215,362.793,13.672,45.41,-24.902
1867.83,-16.602,139.16,20.02,47.363,30.762
1867.832,-312.012,-1.465,30.762,38.086,121.582
1867.836,-19.531,202.148,32.227,53.223,-14.16
1867.84,311.035,283.691,42.48,89.844,-160.156
1867.843,87.402,122.07,45.898,84.473,-76.66
1867.847,-290.527,22.949,36.133,40.527,30.273
1867.851,-137.207,36.133,20.02,9.766,-64.941
1867.855,267.578,102.539,18.066,22.461,-120.605
1867.859,198.242,30.762,22.949,28.32,46.387
1867.863,-212.891,-175.293,12.695,2.441,229.492
1867.867,-204.59,77.637,22.949,2.93,-47.852
1867.871,208.008,267.09,34.668,32.715,-232.91
1867.875,295.41,137.695,28.32,29.785,-109.863
1867.878,-99.609,63.477,28.809,-7.324,-146.973
1867.882,-277.832,31.25,34.668,7.324,-177.246
1867.886,73.242,102.539,39.551,37.598,-102.539
1867.89,300.293,-2.93,24.902,41.504,141.113
1867.894,-12.695,-93.262,8.301,37.598,231.934
1867.898,-297.363,60.059,1.465,21.484,-77.148
1867.901,-56.152,153.32,6.348,26.367,-83.496
1867.905,290.039,14.648,16.602,58.105,219.238
1867.909,125.977,-2.93,23.926,57.129,225.098
1867.913,-249.512,263.672,34.18,7.324,-103.516
1867.917,-156.25,147.461,25.391,14.648,-179.688
1867.921,260.254,143.066,12.207,47.363,-133.301
1867.923,241.211,217.285,7.324,41.504,-132.324
1867.927,-159.18,138.672,-9.277,16.602,-184.082
1867.931,-237.305,20.02,-25.879,-6.348,-150.391
1867.935,157.715,45.41,-19.043,10.742,-17.09
1867.939,323.73,133.789,-9.766,19.531,-54.199
1867.943,-57.129,64.941,-18.066,16.602,-29.785
1867.947,-273.438,-12.207,-28.809,16.113,165.039
1867.95,46.387,-177.246,-26.855,22.461,465.332
1867.954,336.426,115.234,-22.949,13.184,319.336
1867.958,71.289,365.234,-25.391,-9.766,-60.059
1867.962,-286.621,91.797,-25.879,1.465,-53.223
1867.966,-97.168,125.488,-21.484,14.648,-74.707
1867.967,273.438,287.109,-28.32,45.898,-135.742
1867.971,154.785,242.676,-45.41,43.945,-129.395
1867.975,-231.445,4.883,-54.199,20.508,-33.203
1867.979,-183.594,41.504,-44.434,23.438,-54.688
1867.983,224.121,259.277,-45.41,47.363,-161.621
1867.987,236.328,211.426,-66.895,30.762,-180.664
1867.991,-178.223,-65.918,-68.359,12.207,154.785
1867.995,-299.316,-151.367,-50.293,20.02,538.574
1867.999,78.125,349.121,-37.109,4.883,102.051
1868.003,293.457,428.711,-45.41,0,-202.148
1868.006,-52.246,183.105,-61.035,14.648,-128.418
1868.01,-297.363,215.82,-60.059,6.348,-206.055
1868.014,6.836,360.352,-46.387,16.602,-145.02
1868.018,308.594,304.199,-51.758,38.574,-92.285
1868.022,69.824,140.625,-61.035,14.16,-156.25
1868.025,-278.809,170.41,-53.711,0.488,-178.711
1868.029,-118.164,265.137,-50.781,0.977,-158.691
1868.033,250,153.32,-66.406,16.113,24.414
1868.037,146.973,7.324,-82.52,28.32,176.758
1868.041,-228.027,186.523,-72.754,2.441,-41.016
1868.045,-236.816,257.812,-64.453,3.418,-139.648
1868.049,149.902,146.973,-66.406,33.691,66.895
1868.053,242.676,157.227,-65.918,78.125,252.441
1868.057,-137.207,335.449,-56.641,58.105,-7.812
1868.072,-296.387,322.754,-54.199,11.719,-103.516
1868.076,63.965,252.441,-54.199,28.32,-63.965
1868.08,298.828,265.137,-53.711,38.086,29.297
1868.084,-34.668,273.926,-54.688,32.715,-29.785
1868.088,-316.895,271.484,-44.434,26.367,-270.508
1868.092,-51.27,52.734,-59.082,42.48,46.387
1868.096,289.551,78.125,-75.684,59.082,341.797
1868.1,104.004,394.531,-68.359,29.785,-52.246
1868.103,-278.809,323.73,-66.895,4.395,-267.578
1868.107,-149.414,154.785,-55.176,10.254,6.348
1868.111,268.555,272.949,-37.598,22.461,65.918
1868.115,222.656,437.5,-35.156,23.438,-183.105
1868.105,-212.402,295.41,-46.387,11.23,-193.848
1868.109,-254.883,178.223,-41.504,8.301,-44.434
1868.113,154.785,380.859,-31.738,21.484,-68.848
1868.117,252.93,468.262,-31.738,28.809,-120.605
1868.121,-150.391,236.816,-45.41,16.113,-82.031
1868.125,-333.984,77.148,-58.594,16.602,-82.52
1868.129,24.414,213.867,-45.898,35.645,-101.074
1868.133,295.898,418.945,-37.109,26.855,-132.324
1868.137,17.578,230.957,-49.316,5.859,-38.086
1868.14,-331.543,-8.301,-54.199,21.973,240.723
1868.144,-91.797,320.801,-44.922,44.434,84.961
1868.148,288.086,438.477,-49.805,50.781,-72.754
1868.162,109.375,250.977,-62.5,18.555,33.203
1868.166,-269.531,208.984,-71.777,-1.953,29.785
1868.17,-183.105,274.902,-76.66,32.715,26.367
1868.174,242.676,352.539,-67.871,51.758,6.348
1868.178,221.191,161.621,-76.66,25.879,195.312
1868.182,-204.59,-34.668,-81.543,18.555,352.051
1868.186,-252.93,259.277,-61.523,4.883,83.984
1868.189,145.508,431.641,-56.152,-11.23,-117.188
1868.193,305.664,229.492,-63.965,26.855,154.785
1868.197,-92.285,150.879,-71.777,24.414,184.57
1868.201,-324.219,323.242,-65.43,-9.766,-245.605
1868.205,24.414,279.785,-53.711,17.09,-222.656
1868.207,317.871,286.133,-42.969,45.898,-113.281
1868.211,48.828,333.984,-38.086,30.762,-45.41
1868.215,-300.293,203.613,-39.062,5.859,-55.176
1868.219,-111.816,104.492,-44.434,20.508,-36.621
1868.223,269.531,217.773,-51.758,40.527,103.516
1868.226,146.484,287.598,-59.57,18.555,46.875
1868.23,-258.789,198.73,-56.152,5.371,-79.59
1868.234,-208.008,132.812,-50.293,11.719,6.836
1868.238,224.609,176.758,-55.176,30.273,324.219
1868.242,250.977,435.547,-45.898,30.762,109.375
1868.246,-173.34,410.156,-50.293,12.207,-171.387
1868.25,-270.508,176.27,-62.012,3.418,-104.492
1868.252,94.238,284.18,-58.594,46.875,-99.121
1868.256,293.457,412.598,-72.754,49.805,-132.812
1868.26,-48.34,209.961,-87.402,7.812,-152.832
1868.264,-300.293,-34.668,-77.148,17.578,49.316
1868.268,11.23,125,-64.941,26.855,93.262
1868.272,333.984,348.145,-68.359,12.207,-64.941
1868.276,103.027,250,-69.824,-16.602,-166.504
1868.279,-262.695,-22.461,-63.965,-15.625,91.309
1868.283,-117.188,-6.348,-59.57,17.578,251.465
1868.287,276.855,477.051,-49.316,13.184,-110.84
1868.291,208.008,421.875,-56.641,-4.883,-166.992
1868.295,-230.957,188.477,-54.688,-0.488,-101.562
1868.298,-223.145,254.883,-58.594,1.465,-119.141
1868.302,225.586,348.145,-77.637,17.09,-133.789
1868.306,289.551,219.238,-63.477,18.066,-145.996
1868.31,-111.328,153.32,-45.898,6.836,-42.48
1868.314,-260.742,190.43,-44.434,21.484,-61.035
1868.318,105.469,189.453,-32.715,37.598,-29.297
1868.322,317.871,162.109,-42.969,32.715,82.52
1868.325,-19.531,-149.414,-67.383,13.184,418.945
1868.329,-275.879,43.457,-47.363,11.719,284.18
1868.333,10.742,430.664,-33.203,20.02,-134.766
1868.337,345.215,321.289,-48.34,10.254,-41.504
1868.341,145.02,257.812,-60.547,-5.859,-4.883
1868.342,-230.469,245.605,-68.848,-18.555,-106.445
1868.346,-122.559,243.652,-62.5,6.836,-135.254
1868.35,287.109,193.848,-60.547,27.832,10.742
1868.354,242.188,221.68,-67.383,19.043,52.734
1868.358,-177.734,235.84,-70.312,4.395,-46.875
1868.362,-205.078,145.02,-75.195,-1.465,-113.77
1868.366,188.477,10.742,-72.266,36.133,190.43
1868.37,287.109,20.02,-69.824,25.879,428.223
1868.374,-100.098,284.18,-67.383,-27.344,-48.828
1868.378,-292.48,191.406,-63.965,-13.672,-146.973
1868.381,42.48,122.07,-67.871,20.996,31.738
1868.385,318.848,295.898,-76.172,24.902,-99.121
1868.389,23.926,296.387,-83.008,28.809,-158.203
1868.393,-303.711,85.449,-104.492,12.695,-106.934
1868.397,-66.406,72.266,-94.727,17.09,-110.352
1868.4,306.641,271.973,-73.73,31.25,-153.32
1868.404,140.625,279.785,-90.82,-10.254,-147.949
1868.408,-265.625,14.648,-98.145,-35.645,50.781
1868.412,-166.504,-82.52,-91.797,-17.578,285.645
1868.416,258.789,292.969,-68.848,0.488,131.348
1868.42,229.004,424.805,-68.848,3.906,-33.203
1868.424,-199.707,58.594,-98.145,-10.742,53.223
1868.428,-259.277,10.254,-108.887,-27.344,116.211
1868.432,149.414,235.352,-96.191,-2.441,-40.039
1868.433,288.086,254.883,-89.844,12.207,-93.262
1868.437,-89.355,64.941,-100.098,20.02,61.035
1868.441,-314.941,-60.547,-91.309,15.625,178.223
1868.445,11.23,201.66,-79.59,10.254,-1.465
1868.449,287.109,334.961,-83.008,19.043,-117.676
1868.453,8.301,-1.953,-93.75,17.578,277.832
1868.457,-307.617,-200.195,-102.539,26.367,495.605
1868.461,-101.074,242.188,-82.52,27.344,-37.598
1868.464,271.973,350.098,-74.219,32.715,-271.484
1868.468,135.742,207.52,-83.496,42.969,-149.902
1868.472,-252.93,220.703,-88.379,12.207,-138.184
1868.476,-208.496,255.371,-83.984,-5.371,-201.66
1868.48,177.734,270.508,-86.914,16.602,-119.629
1868.484,224.609,186.035,-93.75,9.277,-22.949
1868.488,-145.996,195.801,-86.914,-0.977,25.879
1868.492,-255.859,290.527,-75.684,15.137,-63.965
1868.496,109.375,231.934,-76.66,36.133,-73.73
1868.5,261.719,48.828,-93.75,43.945,239.258
1868.504,-62.988,119.141,-90.332,16.113,151.855
1868.507,-307.617,290.527,-86.914,-10.742,-163.574
1868.511,-21.484,162.598,-96.68,15.137,-99.609
1868.515,320.801,113.281,-86.914,49.316,41.504
1868.519,92.773,306.641,-69.824,18.066,-181.641
1868.523,-302.246,198.73,-80.078,-31.25,-327.148
1868.537,-146.484,160.156,-70.312,-32.715,-141.602
1868.541,263.672,294.922,-51.758,14.16,-37.109
1868.545,191.895,218.262,-50.293,25.391,-84.473
1868.549,-223.145,87.402,-52.734,-3.906,-156.25
1868.553,-231.445,-45.41,-61.523,3.418,33.203
1868.557,171.387,-50.781,-58.105,28.809,417.969
1868.56,252.93,317.871,-48.828,30.273,196.289
1868.564,-121.582,333.984,-58.594,-3.906,-132.812
1868.568,-270.02,36.621,-78.613,-16.113,3.906
1868.572,94.238,225.098,-67.383,25.879,37.109
1868.576,327.637,447.754,-48.34,34.18,-84.473
1868.58,10.742,187.5,-58.105,-1.953,-56.641
1868.582,-263.184,81.055,-64.453,-15.625,-170.41
1868.586,4.395,250.977,-55.664,19.043,-190.43
1868.59,341.797,375.977,-37.109,43.945,-137.695
1868.594,139.648,219.727,-32.715,23.438,-110.352
1868.598,-243.652,73.73,-34.668,26.367,-86.914
1868.602,-118.652,102.051,-40.039,34.18,-81.543
1868.606,281.25,189.941,-43.945,23.926,-112.305
1868.61,232.91,154.297,-36.621,8.301,4.395
1868.614,-181.152,-172.852,-41.992,14.648,390.625
1868.617,-239.746,65.918,-46.875,15.625,210.938
1868.621,170.41,452.637,-31.738,1.465,-53.711
1868.625,302.734,259.766,-21.973,14.648,12.695
1868.627,-76.66,128.906,-26.855,1.465,-108.887
1868.631,-257.812,141.113,-34.668,-15.625,-214.355
1868.635,61.523,114.746,-31.25,9.277,-228.027
1868.639,302.246,-16.113,-41.016,33.691,20.996
1868.643,36.133,25.391,-55.664,24.414,150.879
1868.647,-289.062,99.609,-49.805,-1.953,-3.418
1868.651,-84.473,113.281,-48.34,12.695,-73.242
1868.655,288.086,21.484,-56.152,59.082,165.039
1868.659,134.277,-75.684,-55.176,35.645,269.043
1868.662,-251.465,166.016,-47.363,-0.977,-118.652
1868.666,-191.895,181.152,-51.27,15.625,-209.961
1868.67,214.844,125,-56.152,28.32,-69.336
1868.673,235.352,199.219,-49.316,27.832,-109.375
1868.676,-178.711,174.316,-50.293,29.785,-224.121
1868.68,-283.691,25.391,-70.801,18.555,-186.523
1868.684,104.492,83.496,-69.824,12.695,-118.164
1868.688,273.926,191.406,-50.781,37.109,-121.094
1868.692,-85.938,21.484,-52.734,20.02,-194.824
